age,income,loan_amount,credit_score,employment_status,loan_term,existing_debts,default
60,116260.31,19430.24,702,Employed,36,13166.93,0
58,61208.02,10552.06,592,Part-Time,48,12948.2,0
32,89393.81,21784.34,523,Self-Employed,24,7172.54,0
48,18000.0,22638.06,808,Employed,24,15982.64,1
48,101911.77,5695.56,716,Self-Employed,48,7306.92,0
29,106719.09,19576.34,650,Employed,60,12070.31,0
45,70745.84,16941.84,633,Self-Employed,12,4230.12,0
44,83969.28,22902.1,812,Employed,12,19620.67,0
38,83962.88,25482.12,733,Self-Employed,60,12145.84,0
54,53930.41,22297.05,783,Employed,24,16751.78,0
51,83678.06,15271.26,627,Employed,60,3486.65,0
44,49784.24,26399.97,685,Employed,48,13220.97,0
53,54781.08,10142.44,716,Employed,24,16006.34,0
55,98173.58,6115.3,630,Part-Time,24,0.0,0
46,94366.44,2000.0,671,Part-Time,60,20176.68,0
33,52340.61,17368.73,627,Employed,24,3254.03,0
55,51660.59,10606.08,716,Employed,36,13476.3,0
53,53860.08,21579.79,561,Part-Time,24,24513.92,1
65,88315.99,2000.0,731,Employed,36,18684.32,0
27,45000.38,12175.39,708,Employed,48,1570.43,0
39,78917.82,22232.43,662,Employed,48,10753.75,0
62,88671.17,8731.47,720,Self-Employed,12,20634.01,0
44,67793.86,21683.31,647,Unemployed,36,6282.57,1
63,95251.59,12986.8,620,Employed,48,9480.84,0
21,62392.25,17704.73,729,Unemployed,24,9284.82,1
22,64653.61,23356.42,733,Part-Time,48,15990.27,0
56,45568.84,26575.17,634,Unemployed,36,1241.06,1
37,95429.43,18832.43,627,Part-Time,12,16382.77,0
44,50836.99,10673.91,664,Part-Time,60,7640.41,0
40,78744.3,13877.65,630,Self-Employed,36,11920.64,0
39,68217.1,23732.6,817,Part-Time,24,10425.9,0
63,43680.42,8808.72,708,Employed,12,16198.37,0
25,54772.42,16397.4,681,Self-Employed,36,11852.72,0
55,104571.81,14527.04,596,Self-Employed,36,22083.04,0
61,75041.44,17069.74,747,Employed,24,18926.0,0
50,44771.24,8916.46,625,Employed,48,6432.74,0
38,77633.21,2000.0,621,Employed,36,21557.08,0
28,66347.15,22686.68,750,Employed,24,14235.84,0
51,156351.16,26677.18,715,Employed,48,13189.18,0
42,77128.1,2000.0,455,Employed,48,17937.46,0
27,60484.38,21320.34,666,Employed,36,4711.96,0
37,105500.7,27748.65,691,Self-Employed,60,2343.93,0
64,23974.1,23363.2,649,Employed,24,12174.59,1
32,72358.0,14249.97,694,Employed,12,7755.89,0
29,119860.71,9508.53,517,Employed,12,26516.03,0
51,67095.02,18728.8,425,Employed,36,6649.74,0
29,26667.47,20230.07,592,Employed,36,12281.73,1
62,60102.05,18862.27,705,Unemployed,12,13343.75,1
59,106362.95,16378.79,390,Employed,36,20618.92,0
65,79401.74,8256.13,604,Employed,60,5038.07,0
62,49028.6,21804.19,507,Self-Employed,48,715.54,0
31,52868.93,22237.69,658,Part-Time,48,21761.04,0
30,56007.49,19807.4,850,Employed,48,12563.63,0
36,79029.95,18998.94,660,Employed,48,17668.2,0
42,103454.9,33113.25,670,Self-Employed,36,17996.88,0
60,96310.58,12380.59,756,Employed,36,19210.06,0
54,81400.3,29532.92,682,Employed,36,9354.96,0
49,36708.88,11393.78,661,Unemployed,12,7457.45,1
60,36801.69,27980.56,763,Unemployed,36,0.0,1
50,83331.3,29100.31,722,Self-Employed,36,5035.69,0
38,36363.22,15362.54,706,Employed,24,12435.06,0
39,64360.82,32948.67,668,Self-Employed,24,7090.23,0
44,77603.76,22221.32,649,Unemployed,48,4013.69,1
24,41560.15,10104.55,763,Part-Time,24,12352.95,0
54,44393.44,14632.59,650,Employed,36,21400.59,0
50,67646.97,28194.86,791,Employed,24,11607.89,0
53,82591.26,26307.58,586,Employed,24,4070.26,0
45,96537.97,8477.64,809,Part-Time,48,20906.97,0
56,85176.34,16746.68,722,Employed,12,6581.18,0
63,71841.41,19831.71,593,Employed,24,22355.6,0
46,51345.13,13431.56,726,Employed,60,10158.06,0
40,43227.33,39220.2,621,Employed,36,12721.91,1
25,57228.07,20102.97,683,Part-Time,36,22926.25,0
56,80248.39,17443.69,636,Employed,36,2539.52,0
61,78415.59,28717.66,668,Employed,24,4649.26,0
52,18000.0,14713.08,765,Self-Employed,36,9714.16,1
59,50358.07,27066.85,727,Self-Employed,36,11020.22,0
59,100112.69,2990.41,579,Self-Employed,24,30494.49,0
56,71980.38,13917.11,584,Part-Time,24,5783.57,0
43,34574.78,27441.63,704,Employed,36,2870.27,0
25,128895.53,32131.78,711,Employed,24,5449.16,0
21,69276.46,11040.34,619,Employed,24,13624.93,0
30,79608.35,9991.61,823,Self-Employed,36,15444.25,0
40,79988.12,23107.02,753,Unemployed,36,7050.39,1
54,60810.11,12392.69,624,Employed,36,12147.25,0
41,51810.66,15582.8,615,Part-Time,12,25616.42,0
22,123041.87,25887.65,659,Self-Employed,48,12246.18,0
30,95080.15,13103.08,650,Unemployed,48,14246.93,0
65,90548.43,2000.0,793,Employed,36,25222.92,0
65,84407.23,6290.24,769,Employed,48,7113.82,0
37,44917.07,18089.6,683,Part-Time,36,6656.14,0
57,101938.25,2000.0,741,Part-Time,12,8712.23,0
53,48921.68,15325.56,754,Self-Employed,36,8304.63,0
62,77082.17,5471.13,685,Part-Time,36,0.0,0
60,29015.25,32759.45,716,Employed,60,12965.96,1
49,18978.53,37486.28,733,Self-Employed,36,13518.59,1
38,77957.28,8476.23,724,Employed,36,10698.99,0
49,49772.52,20310.83,610,Employed,60,13732.3,0
35,20270.81,9356.37,619,Employed,24,13806.76,0
36,83515.24,15216.16,654,Employed,36,2786.94,0
48,123002.02,34231.22,616,Employed,36,14020.48,0
46,104739.01,13799.8,547,Self-Employed,60,15909.58,0
47,63567.05,15425.66,741,Part-Time,24,820.29,0
38,70221.13,9517.24,711,Employed,48,22241.81,0
39,92192.66,28315.7,559,Employed,36,3349.43,0
21,98053.2,2000.0,658,Employed,60,4032.33,0
48,61411.61,14014.82,663,Employed,60,13413.69,0
46,70854.44,17587.03,696,Employed,48,15742.89,0
63,77515.37,12050.3,583,Self-Employed,24,17443.7,0
43,83846.91,25771.91,558,Part-Time,36,15926.95,0
42,66673.09,28818.25,727,Employed,60,8362.08,0
24,66997.87,5291.64,542,Self-Employed,36,12759.93,0
29,104495.81,36841.38,659,Self-Employed,60,9783.31,0
36,100238.02,5190.67,651,Employed,48,13219.81,0
37,81935.26,29597.68,669,Employed,36,12479.2,0
37,112977.73,19348.45,703,Employed,24,8465.64,0
38,60338.86,13466.69,824,Employed,36,9569.47,0
55,110574.34,14315.7,536,Part-Time,48,0.0,0
26,83562.89,17698.38,759,Employed,36,17810.91,0
35,151775.65,19875.76,454,Employed,12,14082.9,0
28,40187.95,9718.61,805,Employed,48,0.0,0
34,52766.37,15894.54,496,Employed,12,17552.12,0
51,80469.95,11063.94,850,Unemployed,36,11628.81,0
23,79930.85,7064.55,645,Employed,36,5442.25,0
36,118753.47,10644.19,796,Self-Employed,36,4822.02,0
22,53290.63,7650.23,778,Employed,24,7182.44,0
63,92622.96,14218.61,641,Employed,48,5479.32,0
53,99061.58,21892.27,648,Employed,48,6419.68,0
31,87616.2,19086.39,605,Part-Time,48,23904.44,0
29,45975.09,35769.1,751,Employed,60,14597.88,0
25,105193.97,2000.0,642,Self-Employed,24,26252.07,0
42,100733.12,22224.07,606,Employed,24,13580.17,0
54,84989.61,18057.78,728,Self-Employed,12,16054.86,0
47,75108.69,25341.03,599,Self-Employed,48,5835.06,0
60,75652.7,24448.19,650,Self-Employed,24,10823.8,0
36,68031.61,16515.07,690,Employed,60,11428.24,0
33,86019.63,19553.86,622,Employed,36,16340.65,0
42,70778.37,11303.38,636,Part-Time,48,11653.61,0
30,48786.88,23523.12,818,Self-Employed,36,14459.29,0
64,43785.21,2000.0,662,Employed,48,14208.7,0
29,51199.09,24991.44,648,Employed,36,9880.0,0
42,75553.31,17791.44,664,Employed,36,9160.16,0
44,69326.1,13616.44,721,Employed,48,7317.05,0
23,75383.59,15907.2,587,Employed,24,19576.13,0
42,82520.33,16567.23,718,Employed,60,9882.98,0
41,54316.98,29675.73,703,Employed,48,14302.28,0
32,106641.5,47101.44,519,Self-Employed,48,10904.11,1
26,63307.23,28978.84,841,Part-Time,24,19438.32,0
23,59164.33,12912.07,811,Self-Employed,12,0.0,0
21,82059.66,23668.04,608,Employed,12,14120.79,0
42,24087.24,24059.96,579,Part-Time,36,3215.63,1
25,50236.64,9673.55,701,Employed,24,14734.91,0
64,94526.82,6652.81,552,Self-Employed,60,10974.17,0
32,26564.45,17430.47,803,Employed,60,1651.47,0
50,97939.35,25269.37,638,Employed,12,14363.48,0
51,107778.41,3493.73,826,Self-Employed,48,13569.27,0
43,60763.62,11511.92,606,Employed,24,10381.45,0
60,77295.32,23153.87,670,Self-Employed,36,11268.04,0
25,97977.18,18375.51,794,Self-Employed,24,13130.58,0
31,58330.27,30746.46,651,Employed,48,20247.54,0
32,91694.39,5297.69,704,Employed,60,9799.71,0
27,53221.28,39169.48,778,Self-Employed,12,19091.22,1
34,58059.94,4158.07,630,Self-Employed,24,11737.85,0
35,50016.59,2000.0,566,Part-Time,36,21070.14,0
55,78566.18,17469.78,549,Employed,36,10354.01,0
34,98949.23,7789.87,733,Part-Time,12,7335.73,0
60,65397.18,17651.2,715,Employed,48,4316.26,0
55,38218.77,17336.46,776,Employed,60,11763.29,0
61,42932.33,16238.03,655,Self-Employed,36,6447.79,0
25,79864.99,10418.3,551,Employed,60,21831.42,0
65,116102.91,21893.91,468,Employed,48,5901.51,0
48,79843.12,15143.97,850,Employed,36,7169.84,0
65,60327.59,27932.98,727,Part-Time,48,16067.58,0
36,89154.6,16376.65,692,Part-Time,36,20300.54,0
63,64012.53,9318.17,705,Unemployed,36,17117.32,1
47,60542.87,2810.61,551,Employed,24,19410.79,0
24,46038.52,16451.02,608,Employed,48,11438.49,0
39,105211.22,6577.16,837,Part-Time,24,11537.12,0
27,18000.0,5850.34,739,Employed,24,26082.31,1
63,89946.48,22747.12,611,Employed,36,23831.88,0
34,58406.38,2000.97,570,Employed,36,16999.42,0
31,59741.48,30709.74,634,Self-Employed,24,19746.25,0
45,112307.88,19437.45,652,Self-Employed,24,18009.73,0
40,52146.72,17605.42,850,Employed,60,3558.18,0
25,52998.27,8687.11,663,Employed,36,11722.44,0
57,66740.14,24879.35,573,Self-Employed,36,22477.42,0
59,80346.18,17973.86,675,Self-Employed,48,17042.37,0
54,58953.61,11825.13,704,Employed,48,11554.87,0
48,30653.53,19798.42,565,Employed,24,22561.3,1
39,48357.55,2854.93,716,Unemployed,36,14585.11,0
45,102033.35,3282.06,789,Self-Employed,36,17289.06,0
44,71869.42,7918.33,692,Self-Employed,36,14621.72,0
28,81277.18,21145.75,608,Self-Employed,48,15788.14,0
24,63464.47,17970.68,632,Unemployed,12,16288.68,1
32,53512.56,27440.81,531,Employed,36,21097.72,0
41,111939.24,9720.09,668,Employed,24,22009.7,0
28,65295.2,23172.01,708,Employed,36,8842.36,0
25,58915.75,16975.17,599,Part-Time,24,14488.58,0
59,97403.56,9512.59,850,Employed,48,20897.06,0
37,51940.99,21467.77,751,Employed,36,11079.08,0
47,55131.82,17405.89,519,Employed,24,2837.73,0
44,70256.17,12337.93,520,Self-Employed,48,5639.46,0
54,70006.75,18377.99,591,Self-Employed,12,6122.95,0
54,76490.28,16834.23,822,Employed,36,8792.75,0
34,122291.73,16616.81,760,Employed,36,6776.4,0
59,78406.21,14286.66,826,Part-Time,12,19203.74,0
37,18000.0,6255.46,681,Employed,24,10062.23,0
58,78157.47,18672.89,661,Self-Employed,12,20827.71,0
39,70947.0,10775.57,568,Employed,48,4087.95,0
25,71086.25,8817.04,711,Part-Time,48,9526.74,0
55,76148.68,15833.7,662,Employed,12,12729.94,0
22,69283.04,24606.24,659,Self-Employed,24,17674.63,0
55,68684.7,19670.52,826,Employed,60,20005.39,0
22,85326.11,13219.72,669,Employed,24,8231.78,0
30,56447.98,12857.89,800,Self-Employed,36,18953.93,0
48,46307.84,23722.32,537,Self-Employed,48,226.75,0
63,145594.54,2000.0,850,Part-Time,12,18099.32,0
39,52103.56,25176.28,646,Self-Employed,60,2612.54,0
26,72503.57,2000.0,744,Self-Employed,12,15126.51,0
31,32608.49,5261.33,758,Part-Time,48,19904.31,0
61,72911.71,13371.61,635,Employed,36,18210.61,0
53,46669.36,37531.12,754,Part-Time,24,525.75,1
25,58938.18,33096.77,758,Employed,36,8869.37,0
38,96126.62,24358.39,616,Employed,60,17018.53,0
32,81800.24,21208.88,617,Part-Time,36,16818.06,0
29,84210.24,2000.0,684,Employed,12,13931.52,0
59,25719.88,19410.82,670,Employed,60,0.0,0
48,115922.38,13057.01,805,Employed,24,20386.34,0
29,40202.97,10649.98,743,Employed,12,21633.82,0
50,108214.02,19393.23,674,Self-Employed,12,13146.18,0
39,95538.6,13760.01,735,Employed,48,13600.05,0
23,84433.32,25823.7,496,Employed,24,15521.42,0
41,48625.38,2000.0,625,Employed,24,22223.1,0
29,73789.75,18675.1,706,Employed,60,13753.88,0
32,58226.96,10088.12,780,Employed,36,10661.78,0
60,70725.99,14313.28,698,Employed,24,14670.64,0
52,63753.19,20741.64,811,Part-Time,36,11922.23,0
27,19034.74,7944.23,758,Self-Employed,24,12001.75,0
59,98044.6,19478.09,636,Employed,36,0.0,0
46,67972.32,16088.96,667,Employed,36,15659.82,0
60,57879.99,12054.72,717,Employed,36,20200.19,0
54,55991.82,13764.85,640,Employed,48,19142.61,0
36,78961.49,16609.03,818,Employed,36,18656.94,0
45,47656.09,11089.47,580,Part-Time,24,11628.98,0
44,18000.0,18063.85,708,Self-Employed,36,13019.73,1
53,80178.25,15496.41,746,Employed,48,20339.82,0
32,82977.57,12498.46,652,Employed,48,18071.48,0
35,65009.2,32308.58,632,Self-Employed,48,22404.49,0
32,41302.43,21737.16,673,Unemployed,60,7290.98,1
34,72223.39,14555.59,753,Employed,48,7247.31,0
28,33386.69,19312.74,635,Part-Time,60,9672.02,1
22,44319.24,8758.62,584,Employed,36,5398.77,0
63,51232.55,14069.06,784,Self-Employed,24,2749.81,0
24,91098.48,15119.3,716,Employed,36,15280.46,0
60,60934.73,6778.85,771,Self-Employed,24,14803.85,0
21,58803.34,21486.19,748,Employed,12,13723.58,0
55,118867.31,13449.49,850,Employed,36,14476.22,0
35,78811.56,14800.8,780,Self-Employed,36,1754.02,0
44,78474.86,12881.52,615,Self-Employed,48,8639.63,0
33,60757.48,44631.82,722,Self-Employed,36,9945.72,0
43,55090.71,12036.46,630,Employed,12,12339.54,0
41,18000.0,2000.0,639,Self-Employed,60,1781.66,0
44,94218.51,3600.61,553,Employed,36,5505.46,0
38,81207.74,24833.72,654,Self-Employed,24,8944.65,0
45,65520.85,30028.07,729,Employed,24,19408.0,0
58,66569.33,11863.83,674,Employed,24,13833.09,0
40,88403.61,29510.55,581,Employed,60,19150.96,0
37,31132.25,24674.31,543,Unemployed,24,11142.98,1
26,55252.97,16294.68,850,Self-Employed,60,12006.92,0
37,41592.43,15655.98,709,Employed,24,15493.53,0
26,114287.73,19627.83,606,Self-Employed,48,10759.52,0
29,91891.39,25897.1,722,Employed,12,7626.92,0
63,18000.0,21575.65,850,Employed,36,1571.5,0
25,32155.96,11908.73,736,Employed,36,7814.58,0
42,66691.36,16432.14,429,Part-Time,36,17853.31,1
58,58188.99,35831.37,850,Unemployed,60,20824.72,1
63,36890.44,20260.92,514,Part-Time,48,6587.9,1
27,118619.06,25823.93,661,Employed,24,0.0,0
28,77813.5,22858.96,578,Employed,48,18486.28,0
37,81870.41,20460.22,613,Part-Time,24,12485.09,0
45,52699.63,18978.29,706,Employed,60,2570.67,0
64,88056.85,26076.52,494,Self-Employed,36,0.0,0
30,60489.18,24467.78,672,Unemployed,24,5256.13,1
28,62916.42,20375.04,783,Employed,24,8759.38,0
32,85275.05,11756.14,604,Employed,24,3938.44,0
60,29275.06,21470.03,555,Part-Time,60,16843.34,1
22,109925.7,17396.93,667,Self-Employed,36,6312.03,0
38,74559.73,15225.7,650,Unemployed,24,12086.81,1
26,102023.61,42108.98,626,Self-Employed,48,28614.43,0
28,43114.51,4148.54,573,Employed,24,12822.23,0
62,46920.87,26626.62,727,Part-Time,12,11191.37,0
21,40952.49,10235.96,734,Part-Time,48,11349.51,0
35,76257.44,19180.76,584,Unemployed,12,16683.1,1
62,71649.58,41117.29,597,Employed,48,15815.6,0
48,58389.7,9338.68,692,Employed,36,4975.12,0
24,44648.27,11485.15,593,Employed,24,9121.93,0
41,38335.09,17842.38,696,Employed,36,7328.7,0
64,68787.9,10375.05,812,Unemployed,24,10021.5,1
39,58360.33,25956.51,675,Unemployed,36,24786.35,1
44,52859.83,13189.24,571,Employed,36,16322.13,0
44,108677.24,23886.09,715,Unemployed,48,11441.66,1
50,67941.86,6037.3,664,Employed,36,20711.73,0
29,101751.07,2000.0,666,Part-Time,48,13319.3,0
58,56668.7,15939.14,723,Self-Employed,12,533.65,0
65,76119.41,3883.43,742,Self-Employed,60,23647.75,0
27,68613.1,31664.42,683,Self-Employed,24,10905.21,0
57,27559.44,4231.77,675,Self-Employed,48,0.0,0
57,105708.46,8660.82,850,Part-Time,36,802.62,0
54,66621.16,21722.58,788,Employed,24,19893.8,0
37,88660.46,12722.72,755,Part-Time,36,916.2,0
42,51199.28,4334.51,692,Employed,60,21444.57,0
58,65878.89,36359.68,589,Employed,48,12567.33,0
27,48328.69,8985.3,781,Self-Employed,48,16997.26,0
58,100899.96,16233.68,693,Part-Time,36,10202.36,0
62,77785.23,16117.27,628,Part-Time,36,15663.55,0
51,79176.34,24392.78,658,Employed,24,14215.97,0
36,103954.6,22161.17,593,Employed,36,11730.29,0
46,98908.53,10558.79,775,Employed,24,4541.93,0
23,89133.56,15067.56,741,Part-Time,48,14509.7,0
62,34456.82,15957.7,696,Unemployed,48,0.0,0
36,52608.02,24740.64,676,Part-Time,36,18520.51,1
23,44902.8,7485.1,619,Employed,48,13378.97,0
56,88188.34,36163.0,488,Part-Time,36,15249.38,1
50,74266.3,11167.35,553,Employed,24,0.0,0
49,35237.19,17921.26,613,Part-Time,24,4119.86,0
23,65281.39,7560.1,600,Self-Employed,24,8459.64,0
54,32647.19,6316.57,706,Employed,24,16715.75,0
49,68671.09,10130.14,753,Self-Employed,48,5400.32,0
56,28615.69,9265.29,668,Part-Time,48,29836.03,1
58,83220.69,14271.69,807,Employed,36,10156.81,0
30,79449.07,9189.31,610,Employed,60,4888.03,0
30,117698.71,24259.97,668,Self-Employed,60,10692.05,0
62,91196.83,10953.14,675,Unemployed,12,5343.37,0
44,59427.14,9955.66,778,Self-Employed,36,3709.61,0
40,90451.75,14463.28,690,Employed,60,19076.86,0
33,35058.4,26935.55,692,Self-Employed,24,15592.68,1
49,45938.18,19933.89,531,Employed,36,15613.01,0
54,78328.56,17102.79,599,Employed,60,20937.27,0
21,18000.0,5102.6,779,Employed,48,15406.7,0
45,69070.98,7715.62,493,Employed,48,4528.15,0
65,44493.42,6494.31,801,Employed,60,16960.51,0
33,72532.68,29761.66,725,Employed,24,4113.67,0
33,43056.59,22775.07,613,Employed,48,8653.73,0
60,80606.2,10245.42,605,Self-Employed,48,11679.97,0
23,70483.19,12920.66,850,Employed,24,10969.74,0
38,105009.15,10572.39,807,Employed,12,0.0,0
41,70168.36,10027.25,669,Employed,24,5226.77,0
56,50783.93,22142.71,692,Part-Time,48,11842.44,0
26,63827.85,15412.17,622,Part-Time,48,7725.19,0
40,36394.09,36730.51,692,Employed,60,19883.8,1
27,80153.43,29253.24,619,Self-Employed,36,21082.4,0
56,84746.26,29785.32,673,Part-Time,36,4157.3,0
49,131729.9,24042.21,843,Self-Employed,12,12418.28,0
43,54454.1,14196.07,671,Employed,60,23079.02,0
38,63305.14,23380.12,586,Employed,36,11060.47,0
27,55606.04,14860.51,557,Employed,48,9151.14,0
62,75302.84,32672.48,691,Employed,24,18021.55,0
50,79542.26,21638.51,612,Employed,12,10080.59,0
35,68665.63,20361.24,702,Unemployed,12,20896.09,1
39,97158.15,19143.65,534,Employed,48,7836.77,0
53,54575.51,33662.4,742,Employed,24,8677.88,0
53,94654.35,5096.25,585,Unemployed,48,17531.1,0
41,83462.45,34544.59,684,Self-Employed,24,12703.81,0
34,69699.25,16324.62,650,Employed,36,12758.84,0
50,62126.58,5344.66,835,Unemployed,24,0.0,0
50,130666.69,11230.11,695,Employed,12,9526.11,0
47,49574.78,3142.73,850,Employed,36,18048.26,0
24,77448.33,23882.91,730,Employed,36,6514.03,0
42,51244.52,8655.36,808,Employed,36,16904.68,0
48,114640.52,19518.01,661,Part-Time,36,13875.93,0
63,92170.66,28207.95,711,Employed,36,10601.99,0
44,53041.25,11951.85,790,Part-Time,36,21504.28,0
36,82814.87,15587.07,761,Employed,48,9621.09,0
46,76442.39,6269.7,728,Part-Time,12,10108.97,0
28,57084.38,14504.79,650,Employed,36,10522.05,0
25,88954.11,41166.21,666,Unemployed,12,12563.67,1
51,79732.63,25001.4,782,Employed,12,17368.7,0
65,75392.47,15617.43,801,Part-Time,12,1692.11,0
59,68952.01,12494.81,627,Part-Time,36,18076.32,0
47,80776.36,17616.3,613,Self-Employed,12,12476.69,0
22,75734.69,19170.46,599,Employed,60,15878.24,0
65,71477.33,14228.37,755,Self-Employed,48,28742.95,0
41,53974.6,22770.53,596,Self-Employed,12,8418.38,0
34,112344.16,9418.97,754,Self-Employed,36,3427.31,0
61,43739.5,9374.51,729,Self-Employed,12,13356.59,0
54,80690.91,21331.76,631,Unemployed,24,14465.17,1
54,61993.98,7482.22,821,Unemployed,60,18101.27,1
33,113988.68,24561.16,548,Employed,36,8231.36,0
65,47412.94,17871.47,829,Employed,12,6189.25,0
41,51618.42,2000.0,709,Employed,60,1269.2,0
44,45754.55,18985.49,493,Self-Employed,60,2427.55,0
54,78086.63,2833.68,823,Unemployed,36,9088.26,0
50,35673.73,24240.26,767,Employed,48,11183.91,0
28,58036.79,15761.57,641,Employed,48,26455.94,0
34,18000.0,34659.76,593,Employed,48,151.92,1
37,76010.53,27641.82,539,Employed,36,14347.81,0
63,57494.63,8453.77,850,Unemployed,48,6918.45,0
53,32798.58,2000.0,597,Self-Employed,36,13560.07,0
37,97140.24,11204.09,566,Employed,24,8127.35,0
54,37308.33,7008.67,704,Employed,12,19247.69,0
54,89923.59,34431.64,533,Employed,36,19204.33,0
38,52473.98,17907.17,592,Self-Employed,12,11208.29,0
39,110039.28,26400.77,770,Self-Employed,12,22073.78,0
61,88738.76,15434.72,722,Employed,36,17320.76,0
46,44798.8,16382.99,645,Employed,60,21747.91,0
27,47072.94,17706.36,682,Part-Time,24,11698.04,0
53,85138.13,27958.85,640,Part-Time,24,18662.59,0
47,63440.55,20804.62,674,Self-Employed,48,6622.16,0
43,65766.44,8484.0,611,Employed,36,5912.39,0
53,101805.97,32602.63,628,Unemployed,48,27258.78,1
61,51282.78,15364.66,625,Self-Employed,36,4398.9,0
35,72282.34,13900.32,615,Unemployed,36,8947.26,1
39,93865.69,2000.0,774,Employed,24,0.0,0
29,90227.94,23709.6,749,Employed,36,6078.96,0
50,66009.68,18909.11,596,Employed,36,5040.35,0
39,62777.35,18899.33,573,Part-Time,12,7307.97,0
36,26529.61,14374.58,666,Self-Employed,24,14099.19,1
52,43593.88,12823.04,850,Employed,36,15787.25,0
39,77958.98,14673.78,588,Unemployed,48,4952.33,1
41,66552.95,22168.45,665,Unemployed,36,6472.33,1
40,71873.18,23752.06,688,Employed,48,19584.57,0
32,95981.34,15920.72,670,Self-Employed,48,23937.05,0
26,40316.92,26540.44,639,Self-Employed,12,20791.42,1
58,64095.49,17289.23,784,Employed,60,475.68,0
25,74717.77,13461.96,721,Self-Employed,48,20325.85,0
35,52396.0,19785.74,756,Employed,24,24975.82,0
51,105786.93,5765.52,733,Part-Time,36,128.35,0
26,92714.67,20094.46,760,Part-Time,36,19578.9,0
50,77253.33,4120.36,823,Part-Time,60,13576.52,0
53,114855.79,8750.46,800,Part-Time,36,9710.04,0
50,32527.62,2000.0,850,Employed,36,12743.28,0
34,69806.84,16423.95,790,Employed,60,15102.82,0
21,79158.42,32486.7,620,Self-Employed,36,20103.1,0
60,47136.12,16946.31,756,Employed,24,19742.1,0
